,Unnamed: 0,date,title,url
284,284,2022.02.10.,"""아들 돈 함부로 받지 마""…아내 살해한 70대 2심도 징역 8년",http://yna.kr/AKR20220209154900004?did=1195m
287,287,2022.02.18.,"'장인 앞에서 일본도로 아내 살해' 남편, 1심 징역 20년 불복 항소",https://www.news1.kr/articles/?4589143
288,288,2022.02.17.,동거녀 살해 50대 항소심서 징역 18년… 6년 늘어나,http://www.kbmaeil.com/news/articleView.html?idxno=921894
289,289,2022.02.15.,"""먼저 맞았어도 과잉방위"" 살인·시신은닉 50대 2심도 징역 18년",http://yna.kr/AKR20220215131300054?did=1195m
291,291,2022.02.11.,"""아내 살해 기억 없어"" 50대 항소심도 징역 18년",http://www.daejonilbo.com/news/newsitem.asp?pk_no=1506051
292,292,2022.02.18.,"""속죄한다""더니…장검으로 아내 살해한 40대 항소",http://www.newspim.com/news/view/20220218000379
293,293,2022.02.06.,투자 실패로 빚...10대 딸 살해한 30대 '징역 12년',http://news.tf.co.kr/read/national/1916739.htm
294,294,2022.02.17.,"'입북 시도' 50대 탈북민, 1심 징역 1년 6개월",https://www.ytn.co.kr/_ln/0103_202202171705181269
296,296,2022.02.06.,"11살 딸 살해 후 극단적 선택 시도한 아빠, 징역 12년",https://www.seoul.co.kr/news/newsView.php?id=20220206500015&wlog_tag3=naver
298,298,2022.02.18.,"‘6살 조카 살해’ 부부, 항소심서 감형",http://www.newstomato.com/ReadNews.aspx?no=1106883&inflow=N
299,299,2022.02.18.,"""어디 가세요"" 처음 본 사람 살해 시도 50대男 집행유예",http://www.inews24.com/view/1452808
302,302,2022.02.10.,"""아들 돈 함부로 받지마"" 말다툼 끝에 부인 살해 70대, 항소심도 징역 8년",http://www.inews24.com/view/1450260
303,303,2022.02.11.,"대법, '8세 딸 학대 사망' 20대 부부 징역 30년 확정",http://www.newspim.com/news/view/20220211000445
304,304,2022.02.04.,"美법원, 동생 둘 질식사 시킨 혐의 10대에 징역 100년 선고",http://yna.kr/AKR20220204015200009?did=1195m
305,305,2022.02.18.,"내연 관계 80대 男 때려 숨지게 한 50대, 2심서도 징역 5년",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4702402
306,306,2022.02.11.,"""술 그만 마시라""는 母 때려 죽인 아들, 징역 14년 확정",https://news.jtbc.joins.com/article/article.aspx?news_id=NB12046495
