,date,title,url,index,index_similarity,title_similar_index
6022,2021.09.22.,어머니 목졸라 살해한 50대 항소심도 중형,http://www.domin.co.kr/news/articleView.html?idxno=1354921,6022$,6022$어머니 목졸라 살해한 50대 항소심도 중형,[]
6023,2021.09.17.,여자친구 살해 후 피해자 카드로 성매매 한 30대男 징역 22년,https://news.imaeil.com/page/view/2021091717434817462,6023$,6023$여자친구 살해 후 피해자 카드로 성매매 한 30대男 징역 22년,[]
6026,2021.09.22.,"흉기로 찌르고, 쓰러진 피해자 상대로 성행위…징역15년",http://www.newsis.com/view/?id=NISX20210922_0001589922&cID=10808&pID=10800,6026$,"6026$흉기로 찌르고, 쓰러진 피해자 상대로 성행위…징역15년",[]
6027,2021.09.17.,"여자친구 살해한 30대男, 훔친 연인 카드로 조건만남까지… 항소심서 22년형",http://moneys.mt.co.kr/news/mwView.php?no=2021091708068051684,6027$,"6027$여자친구 살해한 30대男, 훔친 연인 카드로 조건만남까지… 항소심서 22년형",[]
6028,2021.09.20.,“발 밟아서”…병원 환자 무차별 폭행 20대 항소심도 징역 7년,https://www.khan.co.kr/national/national-general/article/202109200959001,6028$,6028$“발 밟아서”…병원 환자 무차별 폭행 20대 항소심도 징역 7년,"[['6083'], ['6085']]"
6030,2021.09.02.,자녀 앞에서.. 동거녀 참혹 살해 30대 ‘무기징역 확정’,http://www.edaily.co.kr/news/newspath.asp?newsid=02233686629176184,6030$,6030$자녀 앞에서.. 동거녀 참혹 살해 30대 ‘무기징역 확정’,[]
6031,2021.09.17.,장기미제 ‘강간·살해’ 22년 만 재판했지만…“시효지나”,http://news.kmib.co.kr/article/view.asp?arcid=0016282763&code=61121311&cp=nv,6031$,6031$장기미제 ‘강간·살해’ 22년 만 재판했지만…“시효지나”,[]
6032,2021.09.17.,갈비뼈 16개 부러진 채 숨진 6살…외삼촌 부부에 '징역25년',http://news.mt.co.kr/mtview.php?no=2021091715414838675,6032$,6032$갈비뼈 16개 부러진 채 숨진 6살…외삼촌 부부에 '징역25년',[]
6033,2021.09.17.,추석 연휴 첫날 매형 살해한 60대 항소 기각…징역 18년,http://news.tf.co.kr/read/national/1888818.htm,6033$,6033$추석 연휴 첫날 매형 살해한 60대 항소 기각…징역 18년,[]
6038,2021.09.17.,여친 살해 후 돈 훔쳐 성매매·딸에게 선물…30대男 '징역 22년',http://news.mt.co.kr/mtview.php?no=2021091707283774341,6038$,6038$여친 살해 후 돈 훔쳐 성매매·딸에게 선물…30대男 '징역 22년',[]
6039,2021.09.17.,'6세 조카 무차별 폭행 살해' 혐의 부인…외삼촌 부부 징역 25년(종합),https://www.news1.kr/articles/?4438494,6039$,6039$'6세 조카 무차별 폭행 살해' 혐의 부인…외삼촌 부부 징역 25년(종합),[]
6040,2021.09.17.,[사건·사고 24시] 담배 심부름 거절하는 60대 폭행한 10대 구속·연인 살해 후 자살 위장한 30대 징역 22년 外,https://www.etoday.co.kr/news/view/2063175,6040$,6040$[사건·사고 24시] 담배 심부름 거절하는 60대 폭행한 10대 구속·연인 살해 후 자살 위장한 30대 징역 22년 外,[]
6043,2021.09.02.,헤어지자는 동거녀 자녀 보는 앞에서 잔혹살해한 30대 무기징역 확정,http://www.fnnews.com/news/202109020713338962,6043$,6043$헤어지자는 동거녀 자녀 보는 앞에서 잔혹살해한 30대 무기징역 확정,[]
6047,2021.09.02.,"만난 지 1주일, 성관계 거부한다고 살해한 40대 징역 15년",http://www.newsis.com/view/?id=NISX20210902_0001569467&cID=10813&pID=10800,6047$,"6047$만난 지 1주일, 성관계 거부한다고 살해한 40대 징역 15년",[]
6048,2021.09.02.,‘성관계 거부했다고 살해’ 40대男 징역 15년…전자발찌는 기각,https://www.seoul.co.kr/news/newsView.php?id=20210902500058&wlog_tag3=naver,6048$,6048$‘성관계 거부했다고 살해’ 40대男 징역 15년…전자발찌는 기각,[]
6049,2021.09.09.,"가정폭력 아버지 살해한 40대, 2심서 징역 10년→8년 감형",http://www.fnnews.com/news/202109091044356526,6049$,"6049$가정폭력 아버지 살해한 40대, 2심서 징역 10년→8년 감형",[]
6050,2021.09.17.,추석 때 '아파트 팔아라' 얘기하다 매형 살인까지…60대 '징역 18년',https://www.news1.kr/articles/?4438120,6050$,6050$추석 때 '아파트 팔아라' 얘기하다 매형 살인까지…60대 '징역 18년',[]
6051,2021.09.10.,"손님 죽이고 시신 유기… ‘노래주점 살인’ 허민우, 징역 30년",http://www.segye.com/content/html/2021/09/10/20210910509832.html?OutUrl=naver,6051$,"6051$손님 죽이고 시신 유기… ‘노래주점 살인’ 허민우, 징역 30년",[]
6052,2021.09.02.,성관계 거부했다고 만난 지 1주일 된 여성 살해… 40대 징역 15년,https://biz.chosun.com/topics/topics_social/2021/09/02/JV5FSXLDLNGTHARJNHG7PPPBTA/?utm_source=naver&utm_medium=original&utm_campaign=biz,6052$,6052$성관계 거부했다고 만난 지 1주일 된 여성 살해… 40대 징역 15년,[]
6055,2021.09.17.,"'헤어지자'는 연인 살해 뒤 훔친 카드로 성매매한 30대 男, 항소심서 징역 22년",https://www.asiatoday.co.kr/view.php?key=20210917010010458,6055$,"6055$'헤어지자'는 연인 살해 뒤 훔친 카드로 성매매한 30대 男, 항소심서 징역 22년",[]
6056,2021.09.09.,"'토지 이전 갈등' 80대 살해한 50대, 징역 18년",https://www.jnilbo.com/view/media/view?code=2021090918100162757,6056$,"6056$'토지 이전 갈등' 80대 살해한 50대, 징역 18년",[]
6058,2021.09.02.,성관계 거부 살해한 40대... 징역 15년 선고,https://www.pressian.com/pages/articles/2021090215402055432?utm_source=naver&utm_medium=search,6058$,6058$성관계 거부 살해한 40대... 징역 15년 선고,[]
6060,2021.09.13.,사실혼女 사망 숨긴 전 남편 살해 시도 60대 징역 6년,https://www.news1.kr/articles/?4432514,6060$,6060$사실혼女 사망 숨긴 전 남편 살해 시도 60대 징역 6년,[]
6061,2021.09.17.,추석에 매형 살해하고 누나 다치게 한 60대 '징역 18년',http://www.newspim.com/news/view/20210917000306,6061$,6061$추석에 매형 살해하고 누나 다치게 한 60대 '징역 18년',[]
6063,2021.09.17.,부산서 길고양이 3마리 잔혹하게 살해…경찰 수사 중,https://www.donga.com/news/article/all/20210917/109313193/2,6063$,6063$부산서 길고양이 3마리 잔혹하게 살해…경찰 수사 중,[]
6065,2021.09.10.,"`인천 노래주점 참혹 살인` 허민우 징역 30년…재판부 ""죄책 무겁다""",http://www.dt.co.kr/contents.html?article_no=2021091002109954608006&ref=naver,6065$,"6065$`인천 노래주점 참혹 살인` 허민우 징역 30년…재판부 ""죄책 무겁다""",[]
6066,2021.09.09.,"땅 반환 갈등 80대 살해한 50대, 정당방위X…징역 18년",http://www.newsis.com/view/?id=NISX20210909_0001578283&cID=10201&pID=10200,6066$,"6066$땅 반환 갈등 80대 살해한 50대, 정당방위X…징역 18년",[]
6067,2021.09.06.,"외도 문제로 다투다 흉기로 아내 살해 30대, 징역 12년",http://news.mt.co.kr/mtview.php?no=2021090615224781435,6067$,"6067$외도 문제로 다투다 흉기로 아내 살해 30대, 징역 12년",[]
6068,2021.09.15.,"""오래살지 못할 것""…美 부통령 살해 위협 30대 5년형",http://yna.kr/AKR20210915002800071?did=1195m,6068$,"6068$""오래살지 못할 것""…美 부통령 살해 위협 30대 5년형",[]
6069,2021.09.02.,제주 여행 함께 온 여성 살해한 40대...징역 15년,http://www.newspim.com/news/view/20210902000717,6069$,6069$제주 여행 함께 온 여성 살해한 40대...징역 15년,[]
6070,2021.09.17.,헤어지자는 연인 살해한 뒤 계좌에서 수천만원 출금해 '조건만남'한 30대 남성,https://www.insight.co.kr/news/358982,6070$,6070$헤어지자는 연인 살해한 뒤 계좌에서 수천만원 출금해 '조건만남'한 30대 남성,[]
6071,2021.09.09.,'8세 딸 강간한 친구 살해' 러 아빠 돕자 '성금 쇄도',http://www.edaily.co.kr/news/newspath.asp?newsid=02958566629178480,6071$,6071$'8세 딸 강간한 친구 살해' 러 아빠 돕자 '성금 쇄도',[]
6072,2021.09.17.,"30대 남, 여친 살해 후 카드 훔쳐 성매매…항소심에서도 징역 22년",https://www.etoday.co.kr/news/view/2063398,6072$,"6072$30대 남, 여친 살해 후 카드 훔쳐 성매매…항소심에서도 징역 22년",[]
6073,2021.09.22.,어머니 목 졸라 살해 50대 항소심 중형,http://www.jeollailbo.com/news/articleView.html?idxno=637752,6073$,6073$어머니 목 졸라 살해 50대 항소심 중형,[]
6075,2021.09.07.,‘전자발찌 연쇄살인’ 강윤성 “돈 때문에 살해… 진심으로 사죄”,https://biz.chosun.com/topics/topics_social/2021/09/07/ZBPTXD3ZIJEQPN7QTUCCAI75SM/?utm_source=naver&utm_medium=original&utm_campaign=biz,6075$,6075$‘전자발찌 연쇄살인’ 강윤성 “돈 때문에 살해… 진심으로 사죄”,[]
6076,2021.09.17.,"플로이드 살해 경찰관, 10대 흑인 소년도 목 눌러‥""무죄"" 주장",https://imnews.imbc.com/news/2021/world/article/6301446_34880.html,6076$,"6076$플로이드 살해 경찰관, 10대 흑인 소년도 목 눌러‥""무죄"" 주장",[]
6077,2021.09.08.,‘날 죽이려 한다’ 과일 깎는 모친 살해 20대에 ‘징역 20년’ 구형,https://www.news1.kr/articles/?4428772,6077$,6077$‘날 죽이려 한다’ 과일 깎는 모친 살해 20대에 ‘징역 20년’ 구형,[]
6078,2021.09.13.,부동산 계약 해지 문제로 악감정…흉기 제작해 살해 시도,http://yna.kr/AKR20210913047800065?did=1195m,6078$,6078$부동산 계약 해지 문제로 악감정…흉기 제작해 살해 시도,[]
6079,2021.09.06.,“나도 외도했다”… 이혼 문제로 다투던 아내 살해한 남편 징역형,https://biz.chosun.com/topics/topics_social/2021/09/06/DI7DS675ZFCCNIJIRLVE4KLZDI/?utm_source=naver&utm_medium=original&utm_campaign=biz,6079$,6079$“나도 외도했다”… 이혼 문제로 다투던 아내 살해한 남편 징역형,[]
6080,2021.09.18.,"인천주점 자매 언니 살해 70대, 2심도 징역 30년…""범행 잔혹""",https://www.news1.kr/articles/?4438557,6080$,"6080$인천주점 자매 언니 살해 70대, 2심도 징역 30년…""범행 잔혹""",[]
6081,2021.09.02.,"자녀 앞에서 헤어지자는 동거녀 살해한 30대, 무기징역 확정",http://www.newsis.com/view/?id=NISX20210902_0001569005&cID=10807&pID=10800,6081$,"6081$자녀 앞에서 헤어지자는 동거녀 살해한 30대, 무기징역 확정",[]
6082,2021.09.09.,"도박빚 비관, 5세 아들 질식사 후 자해 40대…징역 12년",http://www.newsis.com/view/?id=NISX20210909_0001577897&cID=10807&pID=10800,6082$,"6082$도박빚 비관, 5세 아들 질식사 후 자해 40대…징역 12년",[]
6084,2021.09.07.,이혼 문제로 다투다 아내 흉기로 살해…징역 12년,https://news.kbs.co.kr/news/view.do?ncd=5273764&ref=A,6084$,6084$이혼 문제로 다투다 아내 흉기로 살해…징역 12년,[]
6086,2021.09.17.,"“아파트 팔아 용돈 달라” 말에 격분…추석 때 매형 살해·누나 다치게 한 60대, 항소심도 중형",http://www.segye.com/content/html/2021/09/17/20210917508002.html?OutUrl=naver,6086$,"6086$“아파트 팔아 용돈 달라” 말에 격분…추석 때 매형 살해·누나 다치게 한 60대, 항소심도 중형",[]
6087,2021.09.10.,"손님 살해 뒤 시신 훼손…'노래주점 살인' 허민우, 징역 30년",https://www.joongang.co.kr/article/25006070,6087$,"6087$손님 살해 뒤 시신 훼손…'노래주점 살인' 허민우, 징역 30년",[]
6088,2021.09.10.,‘꼴망파’ 출신 살인범 허민우 징역 30년…전자발찌 10년 부착,https://www.seoul.co.kr/news/newsView.php?id=20210910500089&wlog_tag3=naver,6088$,6088$‘꼴망파’ 출신 살인범 허민우 징역 30년…전자발찌 10년 부착,[]
6089,2021.09.17.,꼬챙이로 머리 관통·복부 난도질…길고양이 3마리 잔혹 살해,http://news.mt.co.kr/mtview.php?no=2021091714161379361,6089$,6089$꼬챙이로 머리 관통·복부 난도질…길고양이 3마리 잔혹 살해,[]
6092,2021.09.01.,"檢, 22년 전 성폭행·살해 혐의 무기징역수 사형 구형",https://www.ytn.co.kr/_ln/0103_202109011811585558,6092$,"6092$檢, 22년 전 성폭행·살해 혐의 무기징역수 사형 구형",[]
6093,2021.09.17.,연인 살해 후 자살로 위장하고 카드로 성매매…30대男 징역 22년,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4599050,6093$,6093$연인 살해 후 자살로 위장하고 카드로 성매매…30대男 징역 22년,[]
6095,2021.09.17.,"연인 살해 후 18일 방치, 수천만원 훔친 30대 남성 2심도 중형",https://www.news1.kr/articles/?4437515,6095$,"6095$연인 살해 후 18일 방치, 수천만원 훔친 30대 남성 2심도 중형",[]
6096,2021.09.02.,성관계 거부한 여성 살해한 40대 `징역 15년`…만난지 일주일돼 제주여행 왔다가,http://www.dt.co.kr/contents.html?article_no=2021090202109932102004&ref=naver,6096$,6096$성관계 거부한 여성 살해한 40대 `징역 15년`…만난지 일주일돼 제주여행 왔다가,[]
6097,2021.09.02.,여행 와 성관계 거부했다고…만난지 7일 된 여성 살해 '징역 15년',http://news.mt.co.kr/mtview.php?no=2021090211063729885,6097$,6097$여행 와 성관계 거부했다고…만난지 7일 된 여성 살해 '징역 15년',[]
6099,2021.09.16.,'조카 물고문 살해' 딸 학대 사실 알고도 방임한 친모 징역 3년,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4598314,6099$,6099$'조카 물고문 살해' 딸 학대 사실 알고도 방임한 친모 징역 3년,[]
6101,2021.09.17.,"‘플로이드 살해’ 美경찰관, ‘10대 과잉진압’ 의혹에 무죄 주장",https://biz.chosun.com/international/international_general/2021/09/17/Y56VFWIYONEBJOKEKCCSIT2G6I/?utm_source=naver&utm_medium=original&utm_campaign=biz,6101$,"6101$‘플로이드 살해’ 美경찰관, ‘10대 과잉진압’ 의혹에 무죄 주장",[]
6102,2021.09.09.,"딸 강간범 살해한 러시아 아빠에 성금 쇄도···""최고 변호사 선임해주자""",https://www.sedaily.com/NewsView/22REDILF6Y,6102$,"6102$딸 강간범 살해한 러시아 아빠에 성금 쇄도···""최고 변호사 선임해주자""",[]
6103,2021.09.02.,출소 3개월만 2명 살해…'전자발찌 연쇄살인마'는 56세 강윤성(상보),http://www.edaily.co.kr/news/newspath.asp?newsid=03096326629176184,6103$,6103$출소 3개월만 2명 살해…'전자발찌 연쇄살인마'는 56세 강윤성(상보),[]
6104,2021.09.14.,술 취해 친구 살해하고 불 지른 50대 징역 35년,http://news.tf.co.kr/read/national/1887990.htm,6104$,6104$술 취해 친구 살해하고 불 지른 50대 징역 35년,[]
6106,2021.09.01.,22년 전 강간·살해 혐의 뒤늦게 밝혀진 무기징역수 '사형' 구형,https://www.dailian.co.kr/news/view/1028787/?sc=Naver,6106$,6106$22년 전 강간·살해 혐의 뒤늦게 밝혀진 무기징역수 '사형' 구형,[]
6107,2021.09.01.,"'20개월 여아 폭행·살해' 20대, 친모 계좌로 사기 행각",http://news.tf.co.kr/read/national/1885426.htm,6107$,"6107$'20개월 여아 폭행·살해' 20대, 친모 계좌로 사기 행각",[]
6109,2021.09.15.,"해리스 부통령 살해위협 30대 여성, 징역 5년형에 직면",http://www.newsis.com/view/?id=NISX20210915_0001584084&cID=10101&pID=10100,6109$,"6109$해리스 부통령 살해위협 30대 여성, 징역 5년형에 직면",[]
6110,2021.09.07.,"‘전자발찌 살해’ 강윤성, 연쇄살인 이유는 ‘돈’ 때문이었다",http://www.segye.com/content/html/2021/09/07/20210907509348.html?OutUrl=naver,6110$,"6110$‘전자발찌 살해’ 강윤성, 연쇄살인 이유는 ‘돈’ 때문이었다",[]
6111,2021.09.17.,"22년 전 강간·살해 혐의 50대 1심 무죄…""범행 의심되나 단정 어려워""",https://www.news1.kr/articles/?4438228,6111$,"6111$22년 전 강간·살해 혐의 50대 1심 무죄…""범행 의심되나 단정 어려워""",[]
6112,2021.09.27.,"[금일 사건사고 주요기사] '화천대유 의혹' 논란 갈수록 태산...미성년 친손녀 성폭행∙불법촬영한 70대 조부 ""징역 20년"" 外",http://www.youthdaily.co.kr/news/article.html?no=81985,6112$,"6112$[금일 사건사고 주요기사] '화천대유 의혹' 논란 갈수록 태산...미성년 친손녀 성폭행∙불법촬영한 70대 조부 ""징역 20년"" 外",[]
6113,2021.09.02.,자녀들 앞에서 이별통보한 동거녀 흉기살해한 30대 무기징역 확정,http://www.inews24.com/view/1401121,6113$,6113$자녀들 앞에서 이별통보한 동거녀 흉기살해한 30대 무기징역 확정,[]
6114,2021.09.09.,“절친 폰에 8세딸 성폭행 영상”…‘친구 살해’ 러 아빠에 성금 쇄도,https://www.seoul.co.kr/news/newsView.php?id=20210909500108&wlog_tag3=naver,6114$,6114$“절친 폰에 8세딸 성폭행 영상”…‘친구 살해’ 러 아빠에 성금 쇄도,[]
6115,2021.09.02.,"""성관계 거부해?"" 제주 펜션서 여성 살해 뒤 자해한 40대男…징역 15년",https://news.imaeil.com/Society/2021090213565149547,6115$,"6115$""성관계 거부해?"" 제주 펜션서 여성 살해 뒤 자해한 40대男…징역 15년",[]
6116,2021.09.21.,욕설 들었다고 80대 노모 목졸라 살해 친딸 2심도 중형,http://www.mediapen.com/news/view/664932,6116$,6116$욕설 들었다고 80대 노모 목졸라 살해 친딸 2심도 중형,[]
6117,2021.09.10.,'꼴망파' 출신 살인범 허민우 징역 30년 선고,https://ilyo.co.kr/?ac=article_view&entry_id=411513,6117$,6117$'꼴망파' 출신 살인범 허민우 징역 30년 선고,[]
6118,2021.09.09.,"가정폭력 아버지 살해한 아들, 항소심서 감형",https://imnews.imbc.com/news/2021/society/article/6299528_34873.html,6118$,"6118$가정폭력 아버지 살해한 아들, 항소심서 감형",[]
6119,2021.09.02.,만난지 1주일 만에 성관계 거부했다고 살해한 40대 무기징역 면했다 ‘징역 15년’,http://www.segye.com/content/html/2021/09/02/20210902506747.html?OutUrl=naver,6119$,6119$만난지 1주일 만에 성관계 거부했다고 살해한 40대 무기징역 면했다 ‘징역 15년’,[]
6120,2021.09.09.,"술 먹고 부친 살해한 아들, 2심서 감형…""폭력 당해왔다""",http://www.edaily.co.kr/news/newspath.asp?newsid=01843366629178480,6120$,"6120$술 먹고 부친 살해한 아들, 2심서 감형…""폭력 당해왔다""",[]
6121,2021.09.06.,외도 문제로 다투다 아내 흉기로 찔러 살해한 남편 징역 12년,https://www.dailian.co.kr/news/view/1030266/?sc=Naver,6121$,6121$외도 문제로 다투다 아내 흉기로 찔러 살해한 남편 징역 12년,[]
6122,2021.09.01.,"20개월 아이 성폭행·살해범, 피해 여아 엄마 계좌이용해 사기까지",http://www.segye.com/content/html/2021/09/01/20210901504856.html?OutUrl=naver,6122$,"6122$20개월 아이 성폭행·살해범, 피해 여아 엄마 계좌이용해 사기까지",[]
6123,2021.09.14.,"""내 차 담보로 넘기려 해서""...남편 살해한 60대 실형",https://www.ytn.co.kr/_ln/0103_202109141404580701,6123$,"6123$""내 차 담보로 넘기려 해서""...남편 살해한 60대 실형",[]
6124,2021.09.07.,"[영상] '전자발찌 살인' 강윤성, 檢 송치···""성관계 거부해서 살해한 것 아니다""",https://www.sedaily.com/NewsView/22RDEBBZJR,6124$,"6124$[영상] '전자발찌 살인' 강윤성, 檢 송치···""성관계 거부해서 살해한 것 아니다""",[]
6125,2021.09.09.,"이혼한 날 홧김에 전처·처제 찌른 전 남편, 2심도 징역 4년",http://www.newsis.com/view/?id=NISX20210909_0001578495&cID=10810&pID=10800,6125$,"6125$이혼한 날 홧김에 전처·처제 찌른 전 남편, 2심도 징역 4년",[]
6126,2021.09.09.,"가정폭력 일삼던 아버지 살해한 아들, 2심서 징역10년→8년",http://www.segye.com/content/html/2021/09/09/20210909503068.html?OutUrl=naver,6126$,"6126$가정폭력 일삼던 아버지 살해한 아들, 2심서 징역10년→8년",[]
6127,2021.09.07.,[영상]출소 이후 알게된 여성들 살해…강윤성 연쇄살인 전말,http://www.fnnews.com/news/202109071147258965,6127$,6127$[영상]출소 이후 알게된 여성들 살해…강윤성 연쇄살인 전말,[]
6128,2021.09.11.,말다툼 끝 친구 살해 후 방화한 50대 남성 '징역 35년',https://www.news1.kr/articles/?4431000,6128$,6128$말다툼 끝 친구 살해 후 방화한 50대 남성 '징역 35년',[]
6129,2021.09.02.,어린 아들·딸 사이 누워 있던 동거녀 살해한 30대…무기징역 확정,http://news.mt.co.kr/mtview.php?no=2021090208125619917,6129$,6129$어린 아들·딸 사이 누워 있던 동거녀 살해한 30대…무기징역 확정,[]
6130,2021.09.10.,"""범행 결과 너무 참혹""…노래방 살인 허민우 징역 30년",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4594327,6130$,"6130$""범행 결과 너무 참혹""…노래방 살인 허민우 징역 30년",[]
6131,2021.09.06.,전자발찌 끊고 여성 2명 살해한 강윤성 유치장서 욕설·폭행,http://www.inews24.com/view/1402177,6131$,6131$전자발찌 끊고 여성 2명 살해한 강윤성 유치장서 욕설·폭행,[]
6132,2021.09.05.,"1m 일본도로 아내 살해男 ""항상 흉기로 위협"" 유족 분노",http://www.edaily.co.kr/news/newspath.asp?newsid=01085686629177168,6132$,"6132$1m 일본도로 아내 살해男 ""항상 흉기로 위협"" 유족 분노",[]
6133,2021.09.15.,채무관계 갈등 지인 찔러 숨지게 한 60대 2심서 감형 ‘징역 17년→15년’,https://www.news1.kr/articles/?4435702,6133$,6133$채무관계 갈등 지인 찔러 숨지게 한 60대 2심서 감형 ‘징역 17년→15년’,[]
6135,2021.09.10.,'노래주점 살인' 허민우 1심서 징역 30년,http://www.yonhapnewstv.co.kr/MYH20210910018500038/?did=1825m,6135$,6135$'노래주점 살인' 허민우 1심서 징역 30년,[]
6136,2021.09.09.,"폭력 일삼던 아버지 살해한 40대, 2심에서 감형",https://www.khan.co.kr/national/court-law/article/202109090820001,6136$,"6136$폭력 일삼던 아버지 살해한 40대, 2심에서 감형",[]
6137,2021.09.01.,"영아 성폭행·학대 살해 20대, 아이 엄마 계좌 이용 사기 행각 벌이다 '실형'",http://www.segye.com/content/html/2021/09/01/20210901501868.html?OutUrl=naver,6137$,"6137$영아 성폭행·학대 살해 20대, 아이 엄마 계좌 이용 사기 행각 벌이다 '실형'",[]
6138,2021.09.09.,"딸 성폭행범 살해 러시아 아빠에 `돈쭐`…""최고 변호사 써라""",http://www.dt.co.kr/contents.html?article_no=2021090902109919607007&ref=naver,6138$,"6138$딸 성폭행범 살해 러시아 아빠에 `돈쭐`…""최고 변호사 써라""",[]
6139,2021.09.02.,'자녀 앞에서'… 이별통보한 동거녀 살해한 30대… 무기징역 확정,http://moneys.mt.co.kr/news/mwView.php?no=2021090208018019707,6139$,6139$'자녀 앞에서'… 이별통보한 동거녀 살해한 30대… 무기징역 확정,[]
6140,2021.09.11.,"흉기에 화장지 감아 34회 찔러…法 ""잔혹한 범행"" 무기징역 선고",http://www.segye.com/content/html/2021/09/10/20210910504152.html?OutUrl=naver,6140$,"6140$흉기에 화장지 감아 34회 찔러…法 ""잔혹한 범행"" 무기징역 선고",[]
6141,2021.09.13.,부동산 계약 해지 문제로 앙심...흉기 직접 제작해 살해 시도,https://www.sedaily.com/NewsView/22RG5ZRDII,6141$,6141$부동산 계약 해지 문제로 앙심...흉기 직접 제작해 살해 시도,[]
6142,2021.09.09.,어릴 때부터 가정폭력 시달리다 끝내 父 살해한 40대…감형 이유,https://www.seoul.co.kr/news/newsView.php?id=20210909500017&wlog_tag3=naver,6142$,6142$어릴 때부터 가정폭력 시달리다 끝내 父 살해한 40대…감형 이유,[]
6143,2021.09.01.,"연쇄살인 피의자 강 씨 ""빚 독촉에 살해""...경찰, 빌린 돈 용처 확인 중",https://www.ytn.co.kr/_ln/0103_202109011254377396,6143$,"6143$연쇄살인 피의자 강 씨 ""빚 독촉에 살해""...경찰, 빌린 돈 용처 확인 중",[]
6144,2021.09.11.,영아 강간·살해 ‘그놈’…슬프게도 너무 닮은 4년전 ‘준희 비극’ [e즐펀한 토크],https://www.joongang.co.kr/article/25006220,6144$,6144$영아 강간·살해 ‘그놈’…슬프게도 너무 닮은 4년전 ‘준희 비극’ [e즐펀한 토크],[]
6145,2021.09.17.,22년 전 여성 강간·살해한 장기미제범…공소시효 지나 처벌 불가,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4599257,6145$,6145$22년 전 여성 강간·살해한 장기미제범…공소시효 지나 처벌 불가,[]
6146,2021.09.03.,"어머니에 흉기 휘두른 ‘패륜 아들’…징역 3년→집유 감형, 왜?",https://www.donga.com/news/article/all/20210903/109071403/2,6146$,"6146$어머니에 흉기 휘두른 ‘패륜 아들’…징역 3년→집유 감형, 왜?",[]
6147,2021.09.10.,어머니 사탄으로 착각 살해한 20대 징역 20년 구형,http://www.kado.net/news/articleView.html?idxno=1090689,6147$,6147$어머니 사탄으로 착각 살해한 20대 징역 20년 구형,[]
6148,2021.09.10.,'인천 노래 주점 손님 살인' 허민우 징역 30년…집유 중 범행,http://www.newspim.com/news/view/20210910000846,6148$,6148$'인천 노래 주점 손님 살인' 허민우 징역 30년…집유 중 범행,[]
6149,2021.09.10.,"'펜트하우스3' 최예빈 ""엄마는 살인자"" 법정서 자해…김소연 무기징역 선고",https://www.news1.kr/articles/?4431267,6149$,"6149$'펜트하우스3' 최예빈 ""엄마는 살인자"" 법정서 자해…김소연 무기징역 선고",[]
6150,2021.09.09.,'부동산 갈등' 80대 살해 뒤 시신유기…국민참여재판서 징역 18년,https://www.news1.kr/articles/?4429796,6150$,6150$'부동산 갈등' 80대 살해 뒤 시신유기…국민참여재판서 징역 18년,[]
6151,2021.09.02.,[그래픽] ‘전자발찌 훼손·2명 살해’ 전과자 타임라인,https://www.news1.kr/photos/view/?4954211,6151$,6151$[그래픽] ‘전자발찌 훼손·2명 살해’ 전과자 타임라인,[]
6152,2021.09.16.,말다툼 중 지인 흉기 살해한 탈북민 항소심도 '징역 20년',http://www.kyongbuk.co.kr/news/articleView.html?idxno=2083717,6152$,6152$말다툼 중 지인 흉기 살해한 탈북민 항소심도 '징역 20년',[]
6153,2021.09.18.,'중고 거래'로 30돈짜리 금팔찌 '직거래'하러 나갔다가 무참히 살해당한 남성,https://www.insight.co.kr/news/359105,6153$,6153$'중고 거래'로 30돈짜리 금팔찌 '직거래'하러 나갔다가 무참히 살해당한 남성,[]
6154,2021.09.11.,21살 여대생 살해한 뒤 거짓말하던 남성의 취조실에서 찍힌 충격적인 영상,https://www.insight.co.kr/news/358002,6154$,6154$21살 여대생 살해한 뒤 거짓말하던 남성의 취조실에서 찍힌 충격적인 영상,[]
6155,2021.09.01.,22년 전 강간·살해 혐의 장기미제범에 사형 구형,http://yna.kr/AKR20210901158300004?did=1195m,6155$,6155$22년 전 강간·살해 혐의 장기미제범에 사형 구형,[]
6157,2021.09.09.,"함께 술먹던 부친 살해…""맞고 자랐다"" 감안 2심 감형",http://www.newsis.com/view/?id=NISX20210908_0001576688&cID=10201&pID=10200,6157$,"6157$함께 술먹던 부친 살해…""맞고 자랐다"" 감안 2심 감형",[]
6158,2021.09.18.,“아파트 팔아 용돈 달라”는 말에 매형 살해한 男…명절에 벌어진 참극,http://www.segye.com/content/html/2021/09/18/20210918505799.html?OutUrl=naver,6158$,6158$“아파트 팔아 용돈 달라”는 말에 매형 살해한 男…명절에 벌어진 참극,[]
6159,2021.09.13.,부동산 문제로 앙심...흉기로 살해 시도한 60대 중형,https://www.ytn.co.kr/_ln/0103_202109131119033412,6159$,6159$부동산 문제로 앙심...흉기로 살해 시도한 60대 중형,[]
